signI	signJ	{measureName}
E2~a	SI	41.86625425208111
2(N01)	SUHUR	41.81680235767809
SAG	SAL	41.80675061550254
AB~a	GI	41.74814440418293
1(N34)	UDU~a	41.74149483520826
5(N01)	E2~a	41.642953402002554
1(N01)	GU7	41.62332562087192
1(N34)	1(N57)	41.615772813473086
2(N01)	SILA3~a	41.51579134223956
BAR	UDU~a	41.50882771503737
1(N01)	NIN	41.50475754006443
3(N01)	MASZ	41.47024694800273
5(N14)	EN~a	41.45877178670686
2(N01)	E2~b	41.392978239283934
1(N57)	HI	41.34929702018733
3(N01)	TUG2~a	41.337190930850525
GAR	U4	41.32563239794763
GAL~a	SZAB~a	41.24316199962782
1(N34)	GAR	41.234351014937054
A	NI~a	41.215727178484734
3(N57)	5(N01)	41.182778980510484
AN	DA~a	41.133267237271255
SANGA~a	U4	41.12953395736469
1(N46)	SZE~a	41.11023658460722
3(N57)	SU~a	41.07279914562375
E2~a	ME~a	41.05340123833093
SANGA~a	SZE~a	41.0512429171251
1(N01)	GIR3~c	41.00111122272363
1(N01)	GUG2	40.95900613649249
HI	SZU	40.95593499515577
EN~a	GAN2	40.95282543012304
2(N01)	MASZ2	40.883834269229645
SI	SZE~a	40.86743365980964
1(N14)	SZITA~a1	40.85559916427545
2(N01)	IB~a	40.84348946041829
1(N01)	SAR~a	40.82666151149755
HI	U4	40.802148486330665
2(N01)	NA~a	40.75317656597185
GAL~a	PAP~a	40.73389136864553
AN	RU	40.65815226287972
2(N01)	GAN2	40.63031994804472
A	TAK4~a	40.59538653356466
ME~a	NUN~a	40.563557296041004
5(N01)	GAR	40.386218368932674
ME~a	SANGA~a	40.306389913290445
AN	NAM2	40.30444300608052
KI	U4	40.287813698621285
5(N01)	5(N14)	40.23607400173232
1(N01)	GESZTU~b	40.233354861001224
2(N14)	E2~a	40.23032431290244
EN~a	GA2~a1	40.191949270410255
3(N01)	UD5~a	40.152594515416716
5(N01)	ME~a	40.10099225922776
EN~a	KUR~a	40.09693204726276
1(N01)	ZATU752	40.067796137884066
2(N01)	NUN~b	40.03640995246671
2(N01)	TAK4~a	40.02762301875389
DUG~a	EN~a	39.959283552086184
2(N01)	HI@g~a	39.92770524806051
3(N57)	HI	39.921240293309395
NAM2	NUN~a	39.86914484832125
AN	TAK4~a	39.79814623188402
1(N14)	AB2	39.772476251676935
1(N01)	USZ~a	39.76505959314368
1(N01)	NIMGIR	39.7602716889605
4(N01)	E2~a	39.6886212939038
1(N01)	2(N34)	39.62928465962715
4(N01)	BAR	39.60351023406693
1(N08)	U4	39.40134585679899
AB~a	U4	39.2682153570212
3(N01)	NE~a	39.25819471796935
ME~a	SI	39.1913207957253
KI	SZE~a	39.155642212683475
1(N01)	SUG5	39.127998540701874
EN~a	GA~a	39.073690000676116
1(N57)	6(N01)	39.043158778506026
3(N57)	TUR	39.03753375061224
2(N57)	SZU	39.02429958523549
EN~a	NI~a	39.02345097793314
BA	PAP~a	38.99652415918107
2(N01)	UNUG~a	38.83490196264146
3(N01)	NAM2	38.833917392132555
2(N14)	PA~a	38.815414831802194
1(N45)	5(N14)	38.769431635758934
AN	SANGA~a	38.737084957513524
3(N57)	SI	38.66441712974066
1(N01)	AMA~a	38.65450239722856
BU~a	SANGA~a	38.62471800359516
EN~a	UNUG~a	38.556596104649294
1(N01)	NA2~a	38.51478654133034
3(N14)	PAP~a	38.49039513100878
ME~a	U4	38.436792086927724
1(N57)	3(N14)	38.396222522939816
PAP~a	SAG	38.39256023555537
1(N01)	KISZ	38.2714893091585
BA	KI	38.23901532627212
ME~a	PAP~a	38.237944954869235
SZE3	UDU~a	38.20929282315052
A	NUN~a	38.19719390084582
1(N01)	UR~a	38.159845836833306
ME~a	SAL	38.140990698821625
4(N01)	A	38.11551087213725
GAN2	SZE~a	38.109294582597286
1(N01)	MUD	38.09155982355326
2(N57)	EN~a	38.04664367895792
GISZ	SZU2~a	38.0
NUN~a	SZE~a	37.93177890152978
NE~a	U4	37.926212617101086
3(N01)	SZUBUR	37.91631157331843
1(N57)	SZU	37.84887500351303
4(N14)	6(N01)	37.8248724782361
GU7	SZE~a	37.80032315845628
