signI	signJ	{measureName}
1(N01)	U8	18.30550222724136
1(N14)	TUG2~a	18.290663780663778
DU	U4	18.280167138932622
1(N34)	1(N51)	18.273809523809526
7(N14)	SZE~a	18.26407998606141
EZEN~b	MUSZ3~a	18.261111111111113
3(N01)	GAN2	18.253156647274295
3(N01)	BAR	18.233694156720475
1(N01)	KU~b1	18.19542124542125
EN~a	GAN2	18.16447348947349
5(N01)	GI	18.160234210234208
1(N01)	UTUA~a	18.154945054945053
DU	SAL	18.110955874191166
2(N01)	KI	18.079727222095645
EN~a	KISAL~b1	18.078335553335556
DU	SZU	18.020238095238096
AB~a	SZE~a	17.97218614718615
GI	NUN~a	17.947705439762665
1(N14)	HI	17.938955488955486
EN~a	MUSZEN	17.916160600671468
HI@g~a	MU	17.846031746031745
2(N01)	DUG~a	17.838095238095242
GAR	SZE~a	17.835391655128497
1(N01)	MAR~a	17.815151515151516
AB~a	ME~a	17.807022084196
1(N57)	5(N14)	17.8013471306815
HI	KI	17.786387686387688
GI6	KAR2~a	17.74319059142108
1(N01)	AMA~a	17.742124542124543
A	U2~b	17.709279609279612
2(N14)	NUN~a	17.682519033254327
DA~a	PA~a	17.664059469941822
DI	ZATU737	17.599999999999998
2(N57)	SZU	17.586286414734694
1(N39~a)	2(N01)	17.570977796713095
APIN~a	EN~a	17.566771708683476
1(N14)	BU~a	17.56085259632614
SI4~a	SZE~a	17.555339105339108
GAN2	KI	17.53180246109813
5(N01)	GAL~a	17.52912698412699
1(N34)	U4	17.475751209574735
1(N24)	TAR~a	17.463023088023085
DU	SZE~a	17.444483294483295
BU~a	PA~a	17.41069087916914
KU3~a	UMUN2	17.386363636363637
1(N01)	RU	17.38369963369964
1(N14)	NUN~a	17.303314904050197
2(N01)	GA2~a1	17.29761904761905
1(N57)	SZE~a	17.296138218133102
AN	GI	17.295735514485514
GAN2	MASZ	17.287332112332113
3(N14)	7(N01)	17.284171547406846
NUN~a	SZE~a	17.248528513969696
E2~a	PA~a	17.21903439697557
RAD~a	UR2	17.195866225277992
1(N01)	IM~a	17.166666666666664
1(N14)	PA~a	17.152424110976746
1(N57)	BU~a	17.10450019611414
E2~a	GAL~a	17.08846915067503
2(N01)	SZITA~a1	17.075990253707648
HI	SAL	17.074496759279366
A	E2~a	17.071153846153848
2(N57)	EN~a	17.068750230191878
1(N14)	KI	17.061601206957242
KISZ	SAL	17.043360805860804
2(N14)	AN	17.023193473193473
EN~a	TI	17.004707427075846
1(N05)	1(N42~a)	16.99325396825397
AN	ZATU788	16.988095238095237
1(N25)	HI@g~a	16.95978327228327
1(N34)	1(N45)	16.932085561497328
1(N01)	SZA3~a1	16.924358974358974
1(N01)	DIN	16.916666666666668
1(N01)	GIR2~a	16.916666666666664
1(N01)	KA~a	16.915686274509802
4(N39~a)	SZE~a	16.915472182764272
GI	PA~a	16.866747141747144
1(N22)	3(N01)	16.859126984126984
AN	TAK4~a	16.855127630989703
GISZ	SZU	16.84957264957265
KISZ	KUR~a	16.84510073260073
4(N01)	5(N01)	16.807147223691338
GARA2~a	SILA3~a	16.805476002661603
DU	NUN~a	16.803571428571427
ERIN	NAM2	16.8
EN~a	U2~b	16.776728704302236
KU6~a	UR2	16.76880994822171
2(N01)	SANGA~a	16.765312845049685
SAL	SANGA~a	16.715866649690177
4(N14)	EN~a	16.703688141923433
NAGA~a	NAR	16.666529304029304
1(N14)	1(N24)	16.66199983367166
4(N01)	SAL	16.65448630052463
1(N34)	UDU~a	16.635425685425687
1(N25)	SZE~a	16.62954822954823
2(N01)	KU6~a	16.616503267973858
3(N01)	PA~a	16.610057589469356
1(N01)	NINDA2	16.584324009324007
MA	SAG	16.567801058590533
3(N57)	A	16.541201431418823
PAP~a	SANGA~a	16.52634920634921
NUN~a	SZU	16.513422937966546
1(N14)	2(N57)	16.504079012774667
3(N14)	GAN2	16.491054275961396
AB~b	EN~a	16.48238895607317
BA	SZU	16.482316741939503
1(N01)	U2~a	16.47662337662338
GIR3@g~b	PA~a	16.44966767408718
NAM2	URU~a1	16.43333333333333
1(N01)	6(N01)	16.425184619302268
NAM2	NUN~a	16.389095334490072
GAL~a	TUR3~a	16.377777777777776
1(N14)	DUG~a	16.330158730158733
SZU	U4	16.322289959308215
KI	SAL	16.297505051994218
1(N22)	GAN2	16.26875098585625
NE~a	PAP~a	16.213800822052267
1(N14)	1(N58)	16.203637100773328
5(N14)	6(N01)	16.186993888464478
AB~a	GI	16.183214825737313
BU~a	SZUBUR	16.174358974358974
A	DU	16.165207015207017
KI	TAK4~a	16.151515151515152
2(N01)	AB~a	16.13891762102142
1(N01)	GAN~c	16.130772005772005
2(N34)	4(N14)	16.123758349493645
NI~b	SU~a	16.08333333333333
3(N57)	E2~b	16.071527600939365
1(N57)	E2~a	16.066282117701995
1(N01)	ZI~a	16.059640522875814
EN~a	EZEN~b	16.040102544514312
NI~a	U4	16.023254523254522
AN	NI~a	15.986309523809528
SI	SZE~a	15.98525641025641
MUSZEN	NA~a	15.982664330554355
3(N01)	TUR	15.970620465853731
E2~b	EN2	15.966934046345811
4(N01)	BU~a	15.951242324926532
1(N01)	LAGAB~a	15.919798136645962
3(N01)	KI	15.917483823366176
A	SZE~a	15.897478691273282
KA2	LAM	15.877348631760396
1(N14)	4(N14)	15.863404028032516
KU6~a	SZE~a	15.839898989898991
DU	E2~a	15.785648101898095
EN~a	NAGA~a	15.783651642475172
1(N01)	DI	15.782844059253797
IB~a	PAP~a	15.737618911303121
1(N14)	BAR	15.726386277121573
2(N57)	SZE~a	15.723920523920526
1(N51)	GAR	15.720202020202018
2(N57)	PAP~a	15.715163097771795
KI	U4	15.6945988222304
GI	TUR	15.685211799070496
2(N01)	GAN2	15.684413539676694
AN	SAG	15.671859390609391
DUG~b	SZE~a	15.666666666666664
1(N45)	4(N14)	15.663001867413634
1(N01)	GU	15.625000000000002
MAR~a	PA~a	15.535606060606058
2(N01)	NE~a	15.527553485162178
GIR3~c	PAP~a	15.524701385570951
EN~a	NE~a	15.514552114552114
SAG	SAL	15.495270459562423
NUN~a	SZE3	15.493610361916653
AB~a	RU	15.492918192918193
4(N01)	GI	15.476588384282893
MUSZ3~a	U4	15.470039682539683
EN~a	KASZ~c	15.457905057905057
4(N14)	UDU~a	15.415079365079363
BU~a	SI	15.39785628019324
GAL~a	SUKKAL	15.38777777777778
EN~a	RU	15.368772893772894
SZU2	U4	15.360897486260464
E2~a	SI	15.349817379454276
DUG~c	GI	15.321182266009853
EZEN~b	U4	15.315700965700968
1(N01)	KAR2~a	15.313801287440125
1(N01)	BAD	15.305494133993124
1(N01)	URI3~a	15.2987012987013
6(N01)	U4	15.279569042069042
1(N24)	3(N01)	15.2349504901229
2(N14)	3(N34)	15.231550312432663
2(N01)	AB2	15.230219391831968
6(N01)	EN~a	15.222529252366712
3(N14)	GI	15.221807724439303
A	TUR3~a	15.147384559884559
1(N14)	DU	15.138976995226995
EN~a	SIG2~b	15.103176568873165
A	NUN~a	15.099603174603176
3(N01)	E2~a	15.090964454965096
5(N01)	SZU	15.072510822510823
