signI	signJ	{measureName}
NUN~a	U4	48.00782874613238
1(N39~a)	SZE~a	47.970812895441185
HI	PAP~a	47.63854342691892
BU~a	KI	47.59241072564437
BA	UDU~a	47.57714728716026
1(N01)	KASZ~b	47.5367210833383
3(N57)	GI	47.520116042740625
GAL~a	SAL	47.40252133481631
A	DU	47.33116291550924
E2~a	HI	47.32764542758463
1(N14)	AB~a	47.295463548039905
1(N14)	NAM2	47.21121230360167
A	E2~a	47.18982394667863
AN	MAR~a	47.140339976294904
DU	SAL	47.08430191467686
3(N01)	PA~a	46.978006807206214
1(N34)	2(N34)	46.96967419254328
HASZHUR	MA	46.94711618563334
NUN~a	PAP~a	46.903561196338956
2(N14)	GI	46.80316138112762
3(N01)	ME~a	46.79682471753949
1(N01)	HI@g~a	46.71436671027182
3(N01)	KI	46.626876613889586
2(N01)	UDUNITA~a	46.59317548885859
BU~a	HI	46.551337678103394
1(N01)	SZA3~a1	46.491909647536744
2(N01)	ZATU753	46.43587610340278
AB~a	GAL~a	46.43251190885932
3(N01)	SANGA~a	46.35411744702882
1(N34)	EN~a	46.2984752291363
1(N14)	PA~a	46.24220494423766
1(N45)	2(N14)	46.09947975757629
AN	SAG	46.08066228268006
1(N01)	URI3~a	46.07196887297448
6(N01)	8(N01)	46.07136686329972
5(N01)	7(N01)	46.005354565060905
1(N14)	1(N45)	46.00299546921266
U4	UDU~a	45.9933912927708
PAP~a	SU~a	45.963678179249214
A	SAL	45.92485334066063
1(N57)	BU~a	45.89228978106614
AB~a	AN	45.8735500760139
2(N01)	U8	45.86893625790602
GAL~a	SZU	45.8181831095781
1(N39~a)	2(N01)	45.81084620699165
3(N14)	5(N14)	45.69879946639544
DI	NAM2	45.66142869137426
PAP~a	SANGA~a	45.57094487435949
PAP~a	TUR	45.528044539160256
1(N14)	TUR	45.510244342287486
1(N25)	1(N42~a)	45.48893957672155
ERIN	GAL~a	45.44338079282644
MASZ2	UD5~a	45.421624329153545
A	GI	45.36463049177384
2(N01)	DUG~c	45.363772498540904
1(N01)	LA2	45.3221098510106
EN~a	NE~a	45.32165629411809
3(N01)	HI	45.317880585630334
SZU	U4	45.29721968090281
4(N01)	BU~a	45.259405170659015
DU	SZE~a	45.18368749950713
3(N57)	A	45.18349456333129
1(N14)	MASZ2	45.10383400954124
AB~a	SZE~a	45.09105257361294
DU	E2~a	44.928143848843796
1(N01)	EZEN~b	44.895004631038276
1(N01)	ZI~a	44.87632792152121
1(N01)	NI~b	44.709272108628156
4(N14)	EN~a	44.705535386729366
U8	UDUNITA~a	44.68724082703197
2(N01)	2(N57)	44.60555904655202
1(N14)	1(N24)	44.59200550816079
2(N14)	NUN~a	44.49321982180227
GI	SZU	44.370140265643705
EN~a	TUG2~a	44.358543057117394
SI	U4	44.34153147758128
1(N14)	SI	44.23433116852249
1(N14)	DUG~a	44.20428520464066
5(N01)	SZU	44.17446738587807
1(N01)	ZATU737	44.13120394812828
BA	E2~a	44.029631889467424
E2~a	SZU	43.9810531811565
3(N01)	TUR	43.964363164202965
1(N01)	UR2	43.934067464618046
1(N14)	UDUNITA~a	43.74202354338627
BU~a	NUN~a	43.64993209097966
1(N01)	HASZHUR	43.616849106963784
2(N01)	9(N01)	43.583975068542344
AN	MUSZEN	43.53502181013583
2(N01)	DA~a	43.51917237816857
SAL	TUR	43.471977511454405
4(N01)	NUN~a	43.45469684441684
GAL~a	ME~a	43.400869459643815
EN~a	GISZ	43.39322205188877
1(N57)	2(N57)	43.32083897234728
AN	PA~a	43.292969529344546
ME~a	SZU	43.28893261597922
1(N01)	ISZ~b	43.271149980237674
1(N34)	SZE~a	43.26422179361848
KI	PAP~a	43.210668922986464
DU	U4	43.0996134545049
1(N14)	SAG	43.08931738183524
2(N01)	RU	43.073893438351476
1(N08)	2(N01)	42.98386452967886
6(N01)	UDU~a	42.95855789954725
DU	KI	42.95526599424472
1(N01)	SI4~a	42.85352929631511
1(N01)	SZAB~a	42.83705238945008
1(N57)	UDU~a	42.77120646039593
1(N01)	UKKIN~a	42.712483327927366
E2~a	KI	42.71114275225351
EN~a	KISAL~b1	42.64200461827039
KU6~a	RAD~a	42.58522129975475
BU~a	SI	42.583952013115606
2(N01)	KASZ~c	42.48885475787738
BAR	EN~a	42.46172866972209
NE~a	SZE~a	42.437379096730275
2(N01)	GA~a	42.401836355212914
1(N01)	2(N39~a)	42.34799070094413
BA	SZU	42.26358119386289
DU	SZU	42.21527219669136
1(N01)	IM~a	42.196269797971645
AN	NUNUZ~a1	42.19539161327167
E2~a	GAL~a	42.16519917480931
1(N01)	BAD~a	42.13897124060782
NUN~a	SZU	42.086571595078134
GAL~a	SZE~a	42.084525807795394
1(N01)	U2~a	42.06399131263619
1(N24)	3(N01)	41.86692203812631
4(N01)	5(N14)	41.853797572011175
HI@g~a	SZE~a	41.79133672635861
2(N39~a)	SZE~a	41.763870756322916
2(N01)	SU~a	41.76151542038873
SZU	TUR	41.6759805514817
3(N01)	KUR~a	41.63557204886362
1(N57)	E2~a	41.56685982596106
1(N57)	AN	41.55075974025526
GAL~a	UMUN2	41.527938257527325
MUSZEN	PAP~a	41.5252246637206
1(N01)	DUR2	41.49046830329071
4(N01)	SZU	41.47666297132215
GAL~a	SUKKAL	41.46273055959279
2(N01)	ERIM~a	41.44653992409542
3(N01)	SAG	41.42093023517854
5(N01)	SZU2	41.3735349787692
E2~a	SI	41.33121549189349
1(N01)	KA~a	41.308072635692845
APIN~a	EN~a	41.28415913689941
3(N01)	NI~a	41.205309791061325
6(N01)	BA	41.18095728996718
2(N01)	ZATU659	41.17682775743687
1(N01)	KU~b1	41.15428479801184
GI	KI	41.14338994723209
1(N57)	SZE~a	41.11634944315303
1(N14)	TUG2~a	41.081301322973445
2(N01)	SILA3~a	40.94318704446238
AB~a	GI	40.88344229322037
1(N01)	NIN	40.87798548987962
SAG	SAL	40.80747802487787
3(N01)	KU6~a	40.79269486244336
GAL~a	SZAB~a	40.77291262185762
EN~a	RU	40.67967140288119
2(N14)	NAM2	40.62561712714057
2(N01)	SUHUR	40.62224143270455
2(N01)	E2~b	40.589109213746774
5(N01)	NUN~a	40.58582590007894
1(N14)	2(N57)	40.58194831096959
5(N01)	E2~a	40.54335303939417
3(N01)	TUG2~a	40.44530707552642
5(N14)	EN~a	40.42635596004516
A	TAK4~a	40.4088460771647
AN	DA~a	40.37167505743192
1(N01)	SAR~a	40.319574461507905
E2~a	ME~a	40.31771831748423
EN~a	GAN2	40.2625236285938
GAR	U4	40.2508435787982
1(N34)	UDU~a	40.22924629264039
3(N14)	BA	40.208658669674854
2(N14)	BAR	40.195666126233476
2(N01)	NA~a	40.159026311913394
1(N46)	SZE~a	40.09489045575937
3(N57)	SU~a	40.09220967969783
4(N01)	SZU2	40.09080119091137
HI	U4	40.068587862842136
SI	SZE~a	40.06198035436561
HI	SZU	40.06010123438468
A	NI~a	40.05062790905199
ME~a	NUN~a	40.03351594626898
1(N57)	HI	39.937130618390626
3(N57)	5(N01)	39.90830009971419
3(N01)	MASZ	39.88323313861928
2(N01)	MASZ2	39.879026592569566
1(N01)	GUG2	39.82545945106431
1(N01)	GESZTU~b	39.80108871700131
GAL~a	PAP~a	39.77159465210288
2(N01)	GAN2	39.73534093605541
1(N01)	GIR3~c	39.72044359112114
SANGA~a	SZE~a	39.66183358171519
SANGA~a	U4	39.629972677696585
ME~a	SANGA~a	39.6137713018665
KI	U4	39.59824436071251
1(N34)	1(N57)	39.57801180576849
EN~a	KUR~a	39.55435994527964
AN	RU	39.54458635512348
AN	NAM2	39.36197751823572
EN~a	GA2~a1	39.3495347419947
1(N14)	SZITA~a1	39.34134330325131
1(N34)	GAR	39.32950399671132
3(N57)	HI	39.18747077818305
2(N01)	TAK4~a	39.18485403158189
AN	TAK4~a	39.16302219588469
1(N01)	NIMGIR	39.07208680745996
1(N01)	USZ~a	39.015159290594404
2(N01)	IB~a	39.00728302588418
5(N01)	GAR	39.00624457293469
3(N01)	UD5~a	38.979758328344154
5(N01)	5(N14)	38.962900785835735
5(N01)	ME~a	38.96128241851731
ME~a	SI	38.75033872369192
4(N01)	E2~a	38.691397104554355
1(N01)	SUG5	38.67714935409375
2(N57)	SZU	38.6568912217221
2(N14)	E2~a	38.65600906062711
1(N14)	AB2	38.61665746236679
DUG~a	EN~a	38.596331541079365
1(N01)	ZATU752	38.52919837092274
NAM2	NUN~a	38.51454433632963
3(N01)	NE~a	38.40414364207343
2(N01)	NUN~b	38.364018338902234
1(N45)	5(N14)	38.23164620482008
3(N57)	TUR	38.224432935681826
2(N01)	HI@g~a	38.15794669919453
AB~a	U4	38.12170794496275
KI	SZE~a	38.057212540352495
EN~a	NI~a	38.01739587696495
1(N01)	2(N34)	37.96218811109574
AN	SANGA~a	37.80415905046293
4(N01)	BAR	37.753493252234335
SZE3	UDU~a	37.70743526890468
1(N01)	GU7	37.70630667405069
PAP~a	SAG	37.654575974406384
3(N57)	SI	37.61785763868799
BU~a	SANGA~a	37.55543959614881
ME~a	PAP~a	37.550217991745136
BAR	UDU~a	37.54119647789687
2(N14)	PA~a	37.49991970953052
1(N01)	KISZ	37.497548669510735
1(N01)	UR~a	37.48232818428875
ME~a	U4	37.43221168164297
GAN2	SZE~a	37.41776314263506
1(N01)	NA2~a	37.416094409761264
1(N58)	GAL~a	37.4087939829207
1(N57)	6(N01)	37.388453284983974
GAL~a	TUR3~a	37.37191077834335
3(N14)	PAP~a	37.358298118710856
1(N57)	SZU	37.35539885337386
A	NAR	37.344197634572005
BA	PAP~a	37.3438105908871
BA	KI	37.325804951448994
EN~a	GA~a	37.32238123296398
EN~a	UNUG~a	37.257214072976176
ME~a	SAL	37.2511264666643
2(N57)	EN~a	37.22055693945127
1(N01)	AMA~a	37.20397847293727
KISAL~b1	KU6~a	37.08888097219556
DU	NUN~a	37.08127762615228
1(N57)	3(N14)	37.01259242574971
AN	TUR	36.97683719683605
1(N01)	GU	36.917343746937284
4(N14)	6(N01)	36.91540987989213
NUN~a	SZE~a	36.817094474008215
1(N01)	MUD	36.79595002328504
3(N01)	SZUBUR	36.79232044478629
GAL~a	TUR	36.77023462182628
4(N01)	A	36.751228726868234
