signI	signJ	{measureName}
1(N01)	2(N39~a)	52.43138474897099
GI	UDU~a	52.30315947935314
EN~a	KUR~a	52.277575658515524
BA	KI	52.27598235289755
3(N57)	TUR	52.22890880697947
AB~a	ME~a	52.17357715818458
EN~a	SU~a	52.15127869359732
4(N01)	GAL~a	52.14152052275377
1(N57)	HI	52.12741285204533
MUSZ3~a	NUN~a	52.112129883394424
SANGA~a	TE	52.01295496676643
5(N01)	GAR	51.99559659193029
U8	UDUNITA~a	51.953973586969354
A	NI~a	51.94851850689187
6(N01)	U4	51.938299174674114
2(N01)	GU7	51.93080616635011
GAL~a	SUKKAL	51.87203705017732
5(N01)	SANGA~a	51.86785606389252
