signI	signJ	{measureName}
NUN~a	SANGA~a	74.71536186796632
GI	SAL	74.6250425998674
E2~a	SZE~a	74.57032953473187
GAL~a	SAL	74.31015272853098
GAL~a	SZE~a	74.25483014051028
E2~a	U4	73.76603539596103
1(N57)	SZE~a	73.61690483552502
1(N57)	PAP~a	73.59917258982072
2(N01)	MUSZEN	73.53707833113695
1(N01)	NUNUZ~a1	73.51888076656853
2(N01)	9(N01)	73.28475528106104
AN	SAG	73.28281147996499
2(N01)	MUSZ3~a	73.19540255882872
3(N01)	PA~a	73.09582914310985
3(N57)	DU	72.81399927562806
1(N01)	1(N39~a)	72.78401202560333
NUN~a	U4	72.55652056683566
AN	ME~a	72.49010073968576
1(N01)	DUB~a	72.44354023609412
1(N01)	1(N58)	72.32783114701952
BU~a	GI	72.30727564888319
3(N57)	SANGA~a	72.26910074260279
3(N57)	GI	72.09498501356661
1(N58)	BAD~a	72.0
GAL~a	SZU	71.94326699051892
1(N57)	UDU~a	71.94037637616506
2(N01)	KUR~a	71.77632217524534
2(N14)	5(N14)	71.70520000376864
5(N01)	GAL~a	71.61727689579475
A	SAL	71.5987678760511
3(N01)	ME~a	71.5865071557047
3(N01)	5(N14)	71.49965563849082
1(N14)	NAM2	71.49750892881343
1(N01)	SILA3~a	71.49495901895257
A	E2~a	71.3507710265639
3(N01)	KI	71.31370556321981
1(N34)	5(N14)	71.2440539140992
4(N14)	SZE~a	71.13908974075895
3(N01)	SAG	71.00064156394735
NUN~a	PAP~a	71.00007547922309
1(N14)	HI	70.84268429200391
EN~a	MUSZEN	70.78142226590735
BAR	SAL	70.75720720966417
SZU	U4	70.67264179963114
AN	SZU2	70.66061246376107
BA	UDU~a	70.49047118088937
5(N01)	E2~a	70.48226291558406
1(N01)	GADA~a	70.37244628010949
A	DU	70.28615969867785
SI	SZE~a	70.23894210131525
HI	NUN~a	70.19379760973275
HI	PAP~a	70.07786302822261
1(N01)	ZATU659	69.76084230111131
3(N57)	4(N01)	69.7484127071652
3(N01)	NAM2	69.59311431012428
1(N24)	2(N01)	69.58275139520288
1(N01)	UMUN2	69.2835320430652
GAL~a	ME~a	69.19228888416973
5(N01)	BAR	69.13089412490027
E2~a	SZU	69.08965520352686
AB~a	SZE~a	69.01312311904944
A	U4	68.9622154671518
GAL~a	GA~a	68.73456960309943
4(N01)	BU~a	68.55474426966349
1(N14)	AB~a	68.49784198187764
U4	UDU~a	68.48433129894008
E2~a	GI	68.28931883845543
BU~a	HI	68.18539429147964
1(N57)	3(N57)	68.10164217207507
1(N01)	KASZ~c	68.07000847254635
1(N24)	1(N39~a)	68.05766813201748
6(N01)	8(N01)	68.03644979931195
1(N34)	SZE~a	67.95189557016457
EN~a	NE~a	67.93932142316574
DU	SAL	67.91541240683041
EN~a	RU	67.88464726459036
1(N14)	SI	67.81937050612717
2(N01)	ZATU753	67.48334582934197
